idx,condition_dataset_name,condition_query_name,condition_cond,parameter_value,luminous-supreme-control_int100query,gpt-4,gpt-3.5-turbo
495,cc,alien,annealing,0.4,70.0,100.0,50.0
496,cc,alien,annealing,0.4,73.0,100.0,50.0
497,cc,alien,annealing,0.4,,100.0,50.0
498,cc,alien,annealing,0.4,,100.0,50.0
499,cc,alien,annealing,0.4,,100.0,50.0
500,cc,alien,annealing,0.5,70.0,100.0,50.0
501,cc,alien,annealing,0.5,60.0,100.0,50.0
502,cc,alien,annealing,0.5,60.0,100.0,50.0
503,cc,alien,annealing,0.5,70.0,100.0,50.0
504,cc,alien,annealing,0.5,75.0,100.0,50.0
505,cc,alien,annealing,0.5,70.0,100.0,50.0
506,cc,alien,annealing,0.5,70.0,100.0,50.0
507,cc,alien,annealing,0.5,70.0,100.0,50.0
508,cc,alien,annealing,0.5,60.0,100.0,50.0
509,cc,alien,annealing,0.5,70.0,100.0,50.0
510,cc,alien,annealing,0.5,70.0,100.0,10.0
511,cc,alien,annealing,0.5,70.0,100.0,55.0
512,cc,alien,annealing,0.5,70.0,100.0,50.0
513,cc,alien,annealing,0.5,60.0,100.0,50.0
514,cc,alien,annealing,0.5,70.0,100.0,50.0
515,cc,alien,annealing,0.5,70.0,100.0,50.0
516,cc,alien,annealing,0.5,70.0,100.0,50.0
517,cc,alien,annealing,0.5,60.0,100.0,50.0
518,cc,alien,annealing,0.5,73.0,100.0,50.0
519,cc,alien,annealing,0.5,60.0,100.0,50.0
520,cc,alien,annealing,0.5,70.0,100.0,50.0
521,cc,alien,annealing,0.5,70.0,100.0,50.0
522,cc,alien,annealing,0.5,60.0,100.0,50.0
523,cc,alien,annealing,0.5,70.0,100.0,50.0
524,cc,alien,annealing,0.5,60.0,100.0,50.0
525,cc,alien,annealing,0.5,70.0,100.0,50.0
526,cc,alien,annealing,0.5,70.0,100.0,50.0
527,cc,alien,annealing,0.5,70.0,100.0,55.0
528,cc,alien,annealing,0.5,70.0,100.0,50.0
529,cc,alien,annealing,0.5,60.0,100.0,50.0
530,cc,alien,annealing,0.5,70.0,100.0,50.0
531,cc,alien,annealing,0.5,70.0,100.0,50.0
532,cc,alien,annealing,0.5,60.0,100.0,30.0
533,cc,alien,annealing,0.5,70.0,100.0,50.0
534,cc,alien,annealing,0.5,70.0,100.0,50.0
535,cc,alien,annealing,0.5,70.0,100.0,50.0
536,cc,alien,annealing,0.5,70.0,100.0,50.0
537,cc,alien,annealing,0.5,70.0,100.0,50.0
538,cc,alien,annealing,0.5,70.0,100.0,50.0
539,cc,alien,annealing,0.5,70.0,100.0,50.0
540,cc,alien,annealing,0.5,70.0,100.0,50.0
541,cc,alien,annealing,0.5,70.0,100.0,50.0
542,cc,alien,annealing,0.5,70.0,100.0,50.0
543,cc,alien,annealing,0.5,70.0,100.0,50.0
544,cc,alien,annealing,0.5,70.0,100.0,50.0
545,cc,alien,annealing,0.5,60.0,100.0,50.0
546,cc,alien,annealing,0.5,70.0,100.0,50.0
547,cc,alien,annealing,0.5,70.0,100.0,50.0
548,cc,alien,annealing,0.5,73.0,100.0,50.0
549,cc,alien,annealing,0.5,45.0,100.0,50.0
550,cc,alien,annealing,0.5,75.0,100.0,50.0
551,cc,alien,annealing,0.5,60.0,100.0,50.0
552,cc,alien,annealing,0.5,70.0,100.0,50.0
553,cc,alien,annealing,0.5,60.0,100.0,50.0
554,cc,alien,annealing,0.5,70.0,100.0,50.0
555,cc,alien,annealing,0.5,70.0,100.0,50.0
556,cc,alien,annealing,0.5,70.0,100.0,35.0
557,cc,alien,annealing,0.5,70.0,100.0,50.0
558,cc,alien,annealing,0.5,60.0,100.0,50.0
559,cc,alien,annealing,0.5,70.0,100.0,50.0
560,cc,alien,annealing,0.5,60.0,100.0,50.0
561,cc,alien,annealing,0.5,60.0,100.0,50.0
562,cc,alien,annealing,0.5,60.0,100.0,30.0
563,cc,alien,annealing,0.5,70.0,100.0,50.0
564,cc,alien,annealing,0.5,70.0,100.0,50.0
565,cc,alien,annealing,0.5,70.0,100.0,50.0
566,cc,alien,annealing,0.5,45.0,100.0,50.0
567,cc,alien,annealing,0.5,75.0,100.0,25.0
568,cc,alien,annealing,0.5,70.0,100.0,50.0
569,cc,alien,annealing,0.5,70.0,100.0,50.0
570,cc,alien,annealing,0.5,70.0,100.0,50.0
571,cc,alien,annealing,0.5,60.0,100.0,50.0
572,cc,alien,annealing,0.5,60.0,100.0,50.0
573,cc,alien,annealing,0.5,70.0,100.0,50.0
574,cc,alien,annealing,0.5,45.0,100.0,50.0
575,cc,alien,annealing,0.5,70.0,100.0,50.0
576,cc,alien,annealing,0.5,60.0,100.0,50.0
577,cc,alien,annealing,0.5,73.0,100.0,50.0
578,cc,alien,annealing,0.5,70.0,100.0,50.0
579,cc,alien,annealing,0.5,70.0,100.0,50.0
580,cc,alien,annealing,0.5,70.0,100.0,50.0
581,cc,alien,annealing,0.5,70.0,100.0,30.0
582,cc,alien,annealing,0.5,70.0,100.0,50.0
583,cc,alien,annealing,0.5,60.0,100.0,50.0
584,cc,alien,annealing,0.5,70.0,100.0,50.0
585,cc,alien,annealing,0.5,60.0,100.0,50.0
586,cc,alien,annealing,0.5,70.0,100.0,50.0
587,cc,alien,annealing,0.5,70.0,100.0,50.0
588,cc,alien,annealing,0.5,60.0,100.0,50.0
589,cc,alien,annealing,0.5,60.0,100.0,50.0
590,cc,alien,annealing,0.5,70.0,100.0,50.0
591,cc,alien,annealing,0.5,70.0,100.0,50.0
592,cc,alien,annealing,0.5,70.0,100.0,50.0
593,cc,alien,annealing,0.5,,100.0,50.0
594,cc,alien,annealing,0.5,,100.0,50.0
595,cc,alien,annealing,0.5,,100.0,50.0
596,cc,alien,annealing,0.5,,100.0,50.0
597,cc,alien,annealing,0.5,,100.0,50.0
598,cc,alien,annealing,0.5,,100.0,50.0
599,cc,alien,annealing,0.5,,100.0,50.0
600,cc,alien,annealing,0.6,70.0,100.0,50.0
601,cc,alien,annealing,0.6,45.0,100.0,50.0
602,cc,alien,annealing,0.6,60.0,100.0,50.0
603,cc,alien,annealing,0.6,70.0,100.0,50.0
604,cc,alien,annealing,0.6,60.0,100.0,50.0
605,cc,alien,annealing,0.6,60.0,100.0,50.0
606,cc,alien,annealing,0.6,73.0,100.0,25.0
607,cc,alien,annealing,0.6,60.0,100.0,20.0
608,cc,alien,annealing,0.6,70.0,100.0,50.0
609,cc,alien,annealing,0.6,70.0,100.0,50.0
610,cc,alien,annealing,0.6,70.0,100.0,63.0
611,cc,alien,annealing,0.6,60.0,100.0,50.0
612,cc,alien,annealing,0.6,70.0,100.0,50.0
613,cc,alien,annealing,0.6,70.0,100.0,55.0
614,cc,alien,annealing,0.6,60.0,100.0,50.0
615,cc,alien,annealing,0.6,70.0,100.0,75.0
616,cc,alien,annealing,0.6,70.0,100.0,50.0
617,cc,alien,annealing,0.6,70.0,100.0,50.0
618,cc,alien,annealing,0.6,70.0,100.0,50.0
619,cc,alien,annealing,0.6,60.0,100.0,15.0
620,cc,alien,annealing,0.6,60.0,100.0,50.0
621,cc,alien,annealing,0.6,70.0,100.0,50.0
622,cc,alien,annealing,0.6,70.0,100.0,50.0
623,cc,alien,annealing,0.6,60.0,100.0,50.0
624,cc,alien,annealing,0.6,60.0,100.0,50.0
625,cc,alien,annealing,0.6,60.0,100.0,50.0
626,cc,alien,annealing,0.6,70.0,100.0,50.0
627,cc,alien,annealing,0.6,60.0,100.0,50.0
628,cc,alien,annealing,0.6,75.0,100.0,50.0
629,cc,alien,annealing,0.6,70.0,100.0,50.0
630,cc,alien,annealing,0.6,70.0,100.0,50.0
631,cc,alien,annealing,0.6,70.0,100.0,50.0
632,cc,alien,annealing,0.6,60.0,100.0,50.0
633,cc,alien,annealing,0.6,70.0,100.0,50.0
634,cc,alien,annealing,0.6,70.0,100.0,50.0
635,cc,alien,annealing,0.6,60.0,100.0,50.0
636,cc,alien,annealing,0.6,70.0,100.0,50.0
637,cc,alien,annealing,0.6,70.0,100.0,50.0
638,cc,alien,annealing,0.6,60.0,100.0,50.0
639,cc,alien,annealing,0.6,70.0,100.0,50.0
640,cc,alien,annealing,0.6,70.0,100.0,50.0
641,cc,alien,annealing,0.6,70.0,100.0,50.0
642,cc,alien,annealing,0.6,60.0,100.0,50.0
643,cc,alien,annealing,0.6,70.0,100.0,30.0
644,cc,alien,annealing,0.6,70.0,100.0,25.0
645,cc,alien,annealing,0.6,45.0,100.0,75.0
646,cc,alien,annealing,0.6,70.0,100.0,60.0
647,cc,alien,annealing,0.6,70.0,100.0,50.0
648,cc,alien,annealing,0.6,70.0,100.0,50.0
649,cc,alien,annealing,0.6,60.0,100.0,50.0
650,cc,alien,annealing,0.6,70.0,100.0,50.0
651,cc,alien,annealing,0.6,70.0,100.0,50.0
652,cc,alien,annealing,0.6,70.0,100.0,50.0
653,cc,alien,annealing,0.6,70.0,100.0,50.0
654,cc,alien,annealing,0.6,45.0,100.0,50.0
655,cc,alien,annealing,0.6,60.0,100.0,50.0
656,cc,alien,annealing,0.6,70.0,100.0,50.0
657,cc,alien,annealing,0.6,60.0,100.0,25.0
658,cc,alien,annealing,0.6,60.0,100.0,50.0
659,cc,alien,annealing,0.6,75.0,100.0,50.0
660,cc,alien,annealing,0.6,60.0,100.0,45.0
661,cc,alien,annealing,0.6,70.0,100.0,75.0
662,cc,alien,annealing,0.6,60.0,100.0,50.0
663,cc,alien,annealing,0.6,75.0,100.0,50.0
664,cc,alien,annealing,0.6,60.0,100.0,50.0
665,cc,alien,annealing,0.6,45.0,100.0,10.0
666,cc,alien,annealing,0.6,73.0,100.0,50.0
667,cc,alien,annealing,0.6,70.0,100.0,20.0
668,cc,alien,annealing,0.6,70.0,100.0,50.0
669,cc,alien,annealing,0.6,70.0,100.0,50.0
670,cc,alien,annealing,0.6,60.0,100.0,50.0
671,cc,alien,annealing,0.6,70.0,100.0,50.0
672,cc,alien,annealing,0.6,60.0,100.0,50.0
673,cc,alien,annealing,0.6,75.0,100.0,40.0
674,cc,alien,annealing,0.6,70.0,100.0,50.0
675,cc,alien,annealing,0.6,70.0,100.0,45.0
676,cc,alien,annealing,0.6,60.0,100.0,50.0
677,cc,alien,annealing,0.6,70.0,100.0,50.0
678,cc,alien,annealing,0.6,70.0,100.0,50.0
679,cc,alien,annealing,0.6,70.0,100.0,45.0
680,cc,alien,annealing,0.6,70.0,100.0,50.0
681,cc,alien,annealing,0.6,60.0,100.0,50.0
682,cc,alien,annealing,0.6,75.0,100.0,45.0
683,cc,alien,annealing,0.6,55.0,100.0,50.0
684,cc,alien,annealing,0.6,70.0,100.0,50.0
685,cc,alien,annealing,0.6,70.0,100.0,75.0
686,cc,alien,annealing,0.6,70.0,100.0,50.0
687,cc,alien,annealing,0.6,70.0,100.0,50.0
688,cc,alien,annealing,0.6,70.0,100.0,50.0
689,cc,alien,annealing,0.6,75.0,100.0,50.0
690,cc,alien,annealing,0.6,60.0,100.0,51.0
691,cc,alien,annealing,0.6,70.0,100.0,50.0
692,cc,alien,annealing,0.6,60.0,100.0,50.0
693,cc,alien,annealing,0.6,70.0,100.0,50.0
694,cc,alien,annealing,0.6,70.0,100.0,50.0
695,cc,alien,annealing,0.6,75.0,100.0,50.0
696,cc,alien,annealing,0.6,70.0,100.0,50.0
697,cc,alien,annealing,0.6,70.0,100.0,75.0
698,cc,alien,annealing,0.6,,100.0,50.0
699,cc,alien,annealing,0.6,,100.0,50.0
700,cc,alien,annealing,0.7,60.0,100.0,50.0
701,cc,alien,annealing,0.7,60.0,100.0,50.0
702,cc,alien,annealing,0.7,70.0,100.0,50.0
703,cc,alien,annealing,0.7,75.0,100.0,50.0
704,cc,alien,annealing,0.7,60.0,100.0,50.0
705,cc,alien,annealing,0.7,70.0,100.0,47.0
706,cc,alien,annealing,0.7,70.0,100.0,50.0
707,cc,alien,annealing,0.7,60.0,100.0,50.0
708,cc,alien,annealing,0.7,60.0,100.0,50.0
709,cc,alien,annealing,0.7,70.0,100.0,50.0
710,cc,alien,annealing,0.7,70.0,100.0,50.0
711,cc,alien,annealing,0.7,45.0,100.0,50.0
712,cc,alien,annealing,0.7,70.0,100.0,25.0
713,cc,alien,annealing,0.7,75.0,100.0,53.0
714,cc,alien,annealing,0.7,70.0,100.0,50.0
715,cc,alien,annealing,0.7,70.0,100.0,50.0
716,cc,alien,annealing,0.7,70.0,100.0,42.0
717,cc,alien,annealing,0.7,60.0,100.0,50.0
718,cc,alien,annealing,0.7,70.0,100.0,50.0
719,cc,alien,annealing,0.7,60.0,100.0,50.0
720,cc,alien,annealing,0.7,75.0,100.0,50.0
721,cc,alien,annealing,0.7,60.0,100.0,50.0
722,cc,alien,annealing,0.7,60.0,100.0,50.0
723,cc,alien,annealing,0.7,70.0,100.0,15.0
724,cc,alien,annealing,0.7,73.0,100.0,50.0
725,cc,alien,annealing,0.7,70.0,100.0,50.0
726,cc,alien,annealing,0.7,60.0,100.0,50.0
727,cc,alien,annealing,0.7,60.0,100.0,79.0
728,cc,alien,annealing,0.7,70.0,100.0,50.0
729,cc,alien,annealing,0.7,70.0,100.0,50.0
730,cc,alien,annealing,0.7,45.0,100.0,50.0
731,cc,alien,annealing,0.7,60.0,100.0,50.0
732,cc,alien,annealing,0.7,70.0,100.0,20.0
733,cc,alien,annealing,0.7,60.0,100.0,25.0
734,cc,alien,annealing,0.7,70.0,100.0,50.0
735,cc,alien,annealing,0.7,60.0,100.0,41.0
736,cc,alien,annealing,0.7,70.0,100.0,50.0
737,cc,alien,annealing,0.7,70.0,100.0,57.0
738,cc,alien,annealing,0.7,70.0,100.0,50.0
739,cc,alien,annealing,0.7,70.0,100.0,43.0
740,cc,alien,annealing,0.7,70.0,100.0,40.0
741,cc,alien,annealing,0.7,60.0,100.0,50.0
742,cc,alien,annealing,0.7,60.0,100.0,50.0
743,cc,alien,annealing,0.7,60.0,100.0,50.0
744,cc,alien,annealing,0.7,70.0,100.0,40.0
745,cc,alien,annealing,0.7,70.0,100.0,70.0
746,cc,alien,annealing,0.7,70.0,100.0,37.0
747,cc,alien,annealing,0.7,75.0,100.0,50.0
748,cc,alien,annealing,0.7,60.0,100.0,50.0
749,cc,alien,annealing,0.7,70.0,100.0,50.0
750,cc,alien,annealing,0.7,70.0,100.0,50.0
751,cc,alien,annealing,0.7,60.0,100.0,23.0
752,cc,alien,annealing,0.7,70.0,100.0,70.0
753,cc,alien,annealing,0.7,60.0,100.0,50.0
754,cc,alien,annealing,0.7,70.0,100.0,30.0
755,cc,alien,annealing,0.7,70.0,100.0,25.0
756,cc,alien,annealing,0.7,70.0,100.0,50.0
757,cc,alien,annealing,0.7,70.0,100.0,35.0
758,cc,alien,annealing,0.7,70.0,100.0,50.0
759,cc,alien,annealing,0.7,75.0,100.0,50.0
760,cc,alien,annealing,0.7,60.0,100.0,25.0
761,cc,alien,annealing,0.7,70.0,100.0,50.0
762,cc,alien,annealing,0.7,75.0,100.0,50.0
763,cc,alien,annealing,0.7,75.0,100.0,50.0
764,cc,alien,annealing,0.7,45.0,100.0,25.0
765,cc,alien,annealing,0.7,75.0,100.0,50.0
766,cc,alien,annealing,0.7,70.0,100.0,50.0
767,cc,alien,annealing,0.7,60.0,100.0,50.0
768,cc,alien,annealing,0.7,70.0,100.0,50.0
769,cc,alien,annealing,0.7,45.0,100.0,50.0
770,cc,alien,annealing,0.7,70.0,100.0,50.0
771,cc,alien,annealing,0.7,70.0,100.0,50.0
772,cc,alien,annealing,0.7,60.0,100.0,50.0
773,cc,alien,annealing,0.7,75.0,100.0,50.0
774,cc,alien,annealing,0.7,60.0,100.0,47.0
775,cc,alien,annealing,0.7,75.0,100.0,45.0
776,cc,alien,annealing,0.7,70.0,100.0,50.0
777,cc,alien,annealing,0.7,70.0,100.0,50.0
778,cc,alien,annealing,0.7,60.0,100.0,50.0
779,cc,alien,annealing,0.7,60.0,100.0,50.0
780,cc,alien,annealing,0.7,70.0,100.0,50.0
781,cc,alien,annealing,0.7,70.0,100.0,50.0
782,cc,alien,annealing,0.7,70.0,100.0,50.0
783,cc,alien,annealing,0.7,60.0,100.0,50.0
784,cc,alien,annealing,0.7,70.0,100.0,50.0
785,cc,alien,annealing,0.7,70.0,100.0,37.0
786,cc,alien,annealing,0.7,70.0,100.0,50.0
787,cc,alien,annealing,0.7,75.0,100.0,50.0
788,cc,alien,annealing,0.7,70.0,100.0,50.0
789,cc,alien,annealing,0.7,45.0,100.0,42.0
790,cc,alien,annealing,0.7,70.0,100.0,50.0
791,cc,alien,annealing,0.7,73.0,100.0,50.0
792,cc,alien,annealing,0.7,60.0,100.0,37.0
793,cc,alien,annealing,0.7,,100.0,50.0
794,cc,alien,annealing,0.7,,100.0,50.0
795,cc,alien,annealing,0.7,,100.0,50.0
796,cc,alien,annealing,0.7,,100.0,20.0
797,cc,alien,annealing,0.7,,100.0,45.0
798,cc,alien,annealing,0.7,,100.0,62.0
799,cc,alien,annealing,0.7,,100.0,50.0
800,cc,alien,annealing,0.8,60.0,100.0,50.0
801,cc,alien,annealing,0.8,60.0,100.0,50.0
802,cc,alien,annealing,0.8,75.0,100.0,55.0
803,cc,alien,annealing,0.8,60.0,100.0,42.0
804,cc,alien,annealing,0.8,75.0,100.0,40.0
805,cc,alien,annealing,0.8,70.0,100.0,50.0
806,cc,alien,annealing,0.8,60.0,100.0,50.0
807,cc,alien,annealing,0.8,70.0,100.0,50.0
808,cc,alien,annealing,0.8,73.0,100.0,35.0
809,cc,alien,annealing,0.8,60.0,100.0,5.0
810,cc,alien,annealing,0.8,60.0,100.0,15.0
811,cc,alien,annealing,0.8,60.0,100.0,75.0
812,cc,alien,annealing,0.8,70.0,100.0,30.0
813,cc,alien,annealing,0.8,75.0,100.0,50.0
814,cc,alien,annealing,0.8,70.0,100.0,32.0
815,cc,alien,annealing,0.8,70.0,100.0,50.0
816,cc,alien,annealing,0.8,70.0,100.0,50.0
817,cc,alien,annealing,0.8,60.0,100.0,75.0
818,cc,alien,annealing,0.8,70.0,100.0,50.0
819,cc,alien,annealing,0.8,60.0,100.0,50.0
820,cc,alien,annealing,0.8,70.0,100.0,37.0
821,cc,alien,annealing,0.8,60.0,100.0,50.0
822,cc,alien,annealing,0.8,60.0,100.0,50.0
823,cc,alien,annealing,0.8,60.0,100.0,40.0
824,cc,alien,annealing,0.8,70.0,100.0,45.0
825,cc,alien,annealing,0.8,60.0,100.0,50.0
826,cc,alien,annealing,0.8,70.0,100.0,45.0
827,cc,alien,annealing,0.8,60.0,100.0,20.0
828,cc,alien,annealing,0.8,45.0,100.0,50.0
829,cc,alien,annealing,0.8,70.0,100.0,50.0
830,cc,alien,annealing,0.8,75.0,100.0,35.0
831,cc,alien,annealing,0.8,45.0,100.0,50.0
832,cc,alien,annealing,0.8,70.0,100.0,60.0
833,cc,alien,annealing,0.8,70.0,100.0,50.0
834,cc,alien,annealing,0.8,60.0,100.0,5.0
835,cc,alien,annealing,0.8,70.0,100.0,60.0
836,cc,alien,annealing,0.8,60.0,100.0,50.0
837,cc,alien,annealing,0.8,60.0,100.0,40.0
838,cc,alien,annealing,0.8,70.0,100.0,25.0
839,cc,alien,annealing,0.8,70.0,100.0,50.0
840,cc,alien,annealing,0.8,70.0,100.0,50.0
841,cc,alien,annealing,0.8,60.0,100.0,60.0
842,cc,alien,annealing,0.8,70.0,100.0,35.0
843,cc,alien,annealing,0.8,73.0,100.0,50.0
844,cc,alien,annealing,0.8,70.0,100.0,10.0
845,cc,alien,annealing,0.8,60.0,100.0,45.0
846,cc,alien,annealing,0.8,70.0,100.0,50.0
847,cc,alien,annealing,0.8,70.0,100.0,50.0
848,cc,alien,annealing,0.8,60.0,100.0,50.0
849,cc,alien,annealing,0.8,70.0,100.0,55.0
850,cc,alien,annealing,0.8,70.0,100.0,50.0
851,cc,alien,annealing,0.8,70.0,100.0,50.0
852,cc,alien,annealing,0.8,73.0,100.0,50.0
853,cc,alien,annealing,0.8,75.0,100.0,50.0
854,cc,alien,annealing,0.8,70.0,100.0,42.0
855,cc,alien,annealing,0.8,45.0,100.0,50.0
856,cc,alien,annealing,0.8,70.0,100.0,50.0
857,cc,alien,annealing,0.8,75.0,100.0,50.0
858,cc,alien,annealing,0.8,70.0,100.0,25.0
859,cc,alien,annealing,0.8,70.0,100.0,50.0
860,cc,alien,annealing,0.8,70.0,100.0,50.0
861,cc,alien,annealing,0.8,60.0,100.0,50.0
862,cc,alien,annealing,0.8,60.0,100.0,50.0
863,cc,alien,annealing,0.8,70.0,100.0,58.0
864,cc,alien,annealing,0.8,70.0,100.0,75.0
865,cc,alien,annealing,0.8,75.0,100.0,50.0
866,cc,alien,annealing,0.8,70.0,100.0,50.0
867,cc,alien,annealing,0.8,70.0,100.0,80.0
868,cc,alien,annealing,0.8,60.0,100.0,50.0
869,cc,alien,annealing,0.8,70.0,100.0,25.0
870,cc,alien,annealing,0.8,60.0,100.0,60.0
871,cc,alien,annealing,0.8,45.0,100.0,45.0
872,cc,alien,annealing,0.8,70.0,100.0,50.0
873,cc,alien,annealing,0.8,70.0,100.0,15.0
874,cc,alien,annealing,0.8,73.0,100.0,70.0
875,cc,alien,annealing,0.8,60.0,100.0,50.0
876,cc,alien,annealing,0.8,75.0,100.0,50.0
877,cc,alien,annealing,0.8,70.0,100.0,50.0
878,cc,alien,annealing,0.8,70.0,100.0,50.0
879,cc,alien,annealing,0.8,60.0,100.0,35.0
880,cc,alien,annealing,0.8,70.0,100.0,50.0
881,cc,alien,annealing,0.8,70.0,100.0,50.0
882,cc,alien,annealing,0.8,73.0,100.0,60.0
883,cc,alien,annealing,0.8,70.0,100.0,50.0
884,cc,alien,annealing,0.8,75.0,100.0,57.0
885,cc,alien,annealing,0.8,70.0,100.0,50.0
886,cc,alien,annealing,0.8,60.0,100.0,50.0
887,cc,alien,annealing,0.8,70.0,100.0,50.0
888,cc,alien,annealing,0.8,45.0,100.0,50.0
889,cc,alien,annealing,0.8,60.0,100.0,50.0
890,cc,alien,annealing,0.8,70.0,100.0,50.0
891,cc,alien,annealing,0.8,45.0,100.0,25.0
892,cc,alien,annealing,0.8,,100.0,50.0
893,cc,alien,annealing,0.8,,100.0,10.0
894,cc,alien,annealing,0.8,,100.0,75.0
895,cc,alien,annealing,0.8,,100.0,5.0
896,cc,alien,annealing,0.8,,100.0,10.0
897,cc,alien,annealing,0.8,,100.0,60.0
898,cc,alien,annealing,0.8,,100.0,57.0
899,cc,alien,annealing,0.8,,100.0,73.0
900,cc,alien,annealing,0.9,70.0,100.0,50.0
901,cc,alien,annealing,0.9,73.0,100.0,75.0
902,cc,alien,annealing,0.9,60.0,100.0,50.0
903,cc,alien,annealing,0.9,60.0,100.0,25.0
904,cc,alien,annealing,0.9,60.0,100.0,10.0
905,cc,alien,annealing,0.9,73.0,100.0,75.0
906,cc,alien,annealing,0.9,73.0,100.0,30.0
907,cc,alien,annealing,0.9,60.0,100.0,50.0
908,cc,alien,annealing,0.9,70.0,100.0,57.0
909,cc,alien,annealing,0.9,50.0,100.0,50.0
910,cc,alien,annealing,0.9,45.0,100.0,25.0
911,cc,alien,annealing,0.9,60.0,100.0,50.0
912,cc,alien,annealing,0.9,70.0,100.0,10.0
913,cc,alien,annealing,0.9,60.0,100.0,30.0
914,cc,alien,annealing,0.9,70.0,100.0,50.0
915,cc,alien,annealing,0.9,73.0,100.0,10.0
916,cc,alien,annealing,0.9,70.0,100.0,14.0
917,cc,alien,annealing,0.9,60.0,100.0,50.0
918,cc,alien,annealing,0.9,70.0,100.0,50.0
919,cc,alien,annealing,0.9,60.0,100.0,31.0
920,cc,alien,annealing,0.9,60.0,100.0,50.0
921,cc,alien,annealing,0.9,70.0,100.0,40.0
922,cc,alien,annealing,0.9,73.0,100.0,37.0
923,cc,alien,annealing,0.9,60.0,100.0,30.0
924,cc,alien,annealing,0.9,73.0,100.0,50.0
925,cc,alien,annealing,0.9,60.0,100.0,50.0
926,cc,alien,annealing,0.9,70.0,100.0,50.0
927,cc,alien,annealing,0.9,70.0,100.0,45.0
928,cc,alien,annealing,0.9,60.0,100.0,50.0
929,cc,alien,annealing,0.9,60.0,100.0,50.0
930,cc,alien,annealing,0.9,70.0,100.0,71.0
931,cc,alien,annealing,0.9,70.0,100.0,75.0
932,cc,alien,annealing,0.9,70.0,100.0,45.0
933,cc,alien,annealing,0.9,70.0,100.0,65.0
934,cc,alien,annealing,0.9,70.0,100.0,50.0
935,cc,alien,annealing,0.9,45.0,100.0,50.0
936,cc,alien,annealing,0.9,45.0,100.0,45.0
937,cc,alien,annealing,0.9,70.0,100.0,25.0
938,cc,alien,annealing,0.9,60.0,100.0,70.0
939,cc,alien,annealing,0.9,75.0,100.0,50.0
940,cc,alien,annealing,0.9,70.0,100.0,42.0
941,cc,alien,annealing,0.9,60.0,100.0,50.0
942,cc,alien,annealing,0.9,70.0,100.0,20.0
943,cc,alien,annealing,0.9,60.0,100.0,50.0
944,cc,alien,annealing,0.9,75.0,100.0,50.0
945,cc,alien,annealing,0.9,73.0,100.0,25.0
946,cc,alien,annealing,0.9,75.0,100.0,50.0
947,cc,alien,annealing,0.9,70.0,100.0,50.0
948,cc,alien,annealing,0.9,70.0,100.0,50.0
949,cc,alien,annealing,0.9,60.0,100.0,50.0
950,cc,alien,annealing,0.9,60.0,100.0,43.0
951,cc,alien,annealing,0.9,70.0,100.0,50.0
952,cc,alien,annealing,0.9,45.0,100.0,50.0
953,cc,alien,annealing,0.9,70.0,100.0,50.0
954,cc,alien,annealing,0.9,75.0,100.0,10.0
955,cc,alien,annealing,0.9,70.0,100.0,42.0
956,cc,alien,annealing,0.9,75.0,100.0,33.0
957,cc,alien,annealing,0.9,60.0,100.0,50.0
958,cc,alien,annealing,0.9,70.0,100.0,50.0
959,cc,alien,annealing,0.9,75.0,100.0,20.0
960,cc,alien,annealing,0.9,60.0,100.0,20.0
961,cc,alien,annealing,0.9,60.0,100.0,49.0
962,cc,alien,annealing,0.9,60.0,100.0,50.0
963,cc,alien,annealing,0.9,70.0,100.0,10.0
964,cc,alien,annealing,0.9,75.0,100.0,50.0
965,cc,alien,annealing,0.9,73.0,100.0,50.0
966,cc,alien,annealing,0.9,60.0,100.0,31.0
967,cc,alien,annealing,0.9,70.0,100.0,45.0
968,cc,alien,annealing,0.9,75.0,100.0,63.0
969,cc,alien,annealing,0.9,75.0,100.0,50.0
970,cc,alien,annealing,0.9,75.0,100.0,50.0
971,cc,alien,annealing,0.9,60.0,100.0,50.0
972,cc,alien,annealing,0.9,70.0,100.0,23.0
973,cc,alien,annealing,0.9,60.0,100.0,50.0
974,cc,alien,annealing,0.9,70.0,100.0,85.0
975,cc,alien,annealing,0.9,60.0,100.0,50.0
976,cc,alien,annealing,0.9,70.0,100.0,50.0
977,cc,alien,annealing,0.9,60.0,100.0,50.0
978,cc,alien,annealing,0.9,70.0,100.0,40.0
979,cc,alien,annealing,0.9,70.0,100.0,72.0
980,cc,alien,annealing,0.9,60.0,100.0,50.0
981,cc,alien,annealing,0.9,70.0,100.0,50.0
982,cc,alien,annealing,0.9,70.0,100.0,45.0
983,cc,alien,annealing,0.9,,100.0,50.0
984,cc,alien,annealing,0.9,,100.0,18.0
985,cc,alien,annealing,0.9,,100.0,50.0
986,cc,alien,annealing,0.9,,100.0,50.0
987,cc,alien,annealing,0.9,,100.0,15.0
988,cc,alien,annealing,0.9,,100.0,50.0
989,cc,alien,annealing,0.9,,100.0,17.0
990,cc,alien,annealing,0.9,,100.0,27.0
991,cc,alien,annealing,0.9,,100.0,50.0
992,cc,alien,annealing,0.9,,100.0,50.0
993,cc,alien,annealing,0.9,,100.0,50.0
994,cc,alien,annealing,0.9,,100.0,50.0
995,cc,alien,annealing,0.9,,100.0,30.0
996,cc,alien,annealing,0.9,,100.0,37.0
